target,Subdoligranulum,Bifidobacterium,Coprobacillus,Escherichia,Enterobacter,Bacteroides,Akkermansia,Prevotella,Blautia,Alistipes,Ruminococcus,Eubacterium,Collinsella,Lactobacillus,Parabacteroides,Faecalibacterium,Porphyromonas,Streptococcus,Clostridium,Siphoviridae_noname,Methanobrevibacter,Megamonas,Acidaminococcus,Fusobacterium,Butyrivibrio,Coprococcus,Klebsiella,Roseburia,Megasphaera,Dialister,Parvimonas,Lachnospiraceae_noname,Dorea,Paraprevotella,Erysipelotrichaceae_noname,Bilophila,Odoribacter,Clostridiales_noname,Eggerthella,Desulfovibrio,Citrobacter,Anaerostipes,Phascolarctobacterium,Catenibacterium,Sutterella,Enterococcus,Pseudomonas,Veillonella,Peptostreptococcaceae_noname,Mitsuokella,Oscillibacter,Barnesiella,Peptostreptococcus,Sutterellaceae_unclassified,Bacteroidales_noname,Slackia,C2likevirus,Ruminococcaceae_noname,Haemophilus,Propionibacterium,Adlercreutzia,Acidaminococcaceae_unclassified,Coriobacteriaceae_noname,Solobacterium,Anaerotruncus,Coprobacter,Gemella,Turicibacter,Flavonifractor,Actinomyces,Oxalobacter,Clostridiaceae_noname,Lactococcus,Gordonibacter,Holdemania,Burkholderiales_noname,Atopobium,Rothia,Parasutterella,Alloscardovia,Granulicatella,Olsenella,Leuconostoc,Pseudoflavonifractor,Clostridiales_Family_XIII_Incertae_Sedis_noname,Pantoea,Corynebacterium,Candidatus_Saccharibacteria_noname,Butyricimonas,Scardovia,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Saccharomyces,Oribacterium,Candidatus_Saccharibacteria_noname_unclassified,Deinococcus,Potyvirus,Neisseria,Abiotrophia,Bacillus,Campylobacter,Raoultella
0,0.1368656,8.729e-4,7.9e-6,0.1033462,6.92e-5,0.1195388,0,2.25e-5,0.0233306,0.0398188,0.05310330000000001,0.2705115,0,2.039e-4,0.0325469,0.0796867,0,0.0014826,0.0047999,0,0,2.03e-5,2.742e-4,5.72e-5,3.28e-5,0.0341191,0,0.0551097,0.0060716,4.442e-4,0,0.0213506,1.508e-4,0,1.52e-4,0,0.0012335,0,0,0,0,2.07e-5,8e-6,0,0.0022882000000000002,0,0,0.0036041,0.0038678,0,5.82e-5,0,1.84e-5,0,0,0,0,2.6e-6,0.0013639,0,0.0010885,4.67e-5,1.101e-4,0,0,0,3.399e-4,0,9.424e-4,3.3e-6,1.88e-4,2.986e-4,0,9.54e-5,0,0,0,1.429e-4,0,0,6.02e-5,0,0,0,0,1.265e-4,0,0,0,3.34e-5,0,0,0,0,2.25e-5,1.47e-5,0,0,0,0,0
1,0.0524916,5.073e-4,0.00548279999999999,0.0024053,0,0.036844,4.81e-5,0.0014823,0.0135775,0.0070057,0.0012549,0.0053174,0.0090127,0.0061297,0.0029892,0.0100223,0,0.0629927,0.0212587,0,1.197e-4,0,1.2e-5,0.0010796,0,0.0246379,0.0593473,0.0101646,4.198e-4,0,0,0.0068948,0.0037236,0.0012133,1.612e-4,7.804999999999999e-4,2.81e-4,2.376e-4,0.0012266,5.53e-5,0,1.51e-5,0.0011367,0,3.43e-5,0,0,5.084e-4,2.22e-5,1.13e-5,0.0021469,5.991e-4,4.5e-5,1.109e-4,2.866e-4,0.0019436,0,0,7.587000000000001e-4,0,0,0,9.74e-5,9.000000000000001e-7,1.972e-4,0,3.81e-4,0,0.0011709,0,0,0.0017862,0,0,5.953e-4,0,7.89e-5,2.097e-4,0,0,4.357e-4,1.4e-6,0,0,1.2e-6,3.91e-5,1.66e-5,0,0,6.890000000000001e-5,1.95e-5,0,5.1e-6,0,0,0,0,0,0,0,0
1,0.168791,0.014543,0.00546089999999999,1.235e-4,0,0.134902,0,2.19e-5,0.1214098,0.1956423,0.0433877,0.0109771,2.329e-4,0,0.033669,0.0046496,0,0.0082831,0.0555863,0,0,8.7e-6,0,0,0,8.447e-4,0,0.0268212,2.18e-5,1.599e-4,0,0.0040621,0.0120598,0,0.0021513,0.0189673,0.0146349,4.927e-4,0.0045036,0.0049608,0,0.0010026,0,0,0,0,0,8.460000000000001e-5,0.0018037,0,0.0381802,0,0,8.213e-4,0,0,0,0.04468130000000001,0,0,0,0,0.0161276,0,0.0050465,0,0,0,0.00162,0,0,0,0,8.045e-4,0.0019805,0,0,0,0,0,0,0,0,2.44e-4,0,0,0,0,7.78e-5,0,0,0,0,4.92e-5,7.12e-5,0,0,0,0,0,0
1,0.1514834,0.0059365,0,0.0014249,0.0021183,0.1988111,6.440000000000001e-5,0,0.0204166,0.1037205,0.0358322,0.1633594,0.0018682,0,0.0807077,0.0914733,0,0.0018928,0.0372702,0,0,1.99e-5,0,4.693e-4,0,0.0313355,0.0018105,0.0133932,2.73e-5,5.89e-5,0,0.0055195,0.0055998,0,8.1e-6,0.014199,0,0,2.431e-4,7.457999999999999e-4,0.0065798,3.08e-5,0,0,0,0,0,0.0032549,8.677e-4,1.773e-4,0.0037572,0,0,0,3.559e-4,0,0,0,0.0016657,0,0.0011775,0,0,0,2.817e-4,0,0,0,2.008e-4,0,3.39e-5,0,0,3.946e-4,3.656e-4,0.0057136,0,8.38e-5,0.0047238,0,0,0,0,0,0,0,0,2.222e-4,2.69e-5,0,0,0,0,0,0,4.290000000000001e-5,0,0,0,0,0
1,0.0020258,5.85e-5,0.0039804,7.965e-4,0,0.4649342,0,0.0251675,0.0242522,5.707e-4,0.0135356,0.138655,0,0,0.0457414,0.0414705,0.009626,5.146e-4,0.0163223,0,6.45e-5,0.0870419,5.438e-4,0.0108833,0,0.0013535,0,0.0416858,1.833e-4,1.43e-4,0.0044357,0.0043208,0.0051042,0,0.001015,0.0121977,0,3.72e-4,0.0019475,5.95e-5,0,5.17e-5,0,0,0,0,0,1.508e-4,3.358e-4,0,0.010784,0,0.0064384,6.958e-4,0.015872,1.094e-4,0,0,0,0,0,1.676e-4,0,0.0026724,7.761999999999999e-4,0,5.195e-4,0,2.379e-4,0,2.753e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23e-4,0,0,0,0,6.97e-5,0,0,0,0,0
1,0.0420767,0.1506937,2.07e-4,0.0031061,0,0.04296999999999999,0.4302209,5.55e-5,0.0056383,0.0184491,0.1703351,0.010731,8.3e-6,0.0018112,0.0172132,0.0025823,0,0.0012718,0.0168211,0,0,0,0,0,0,2.11e-4,1.201e-4,3.766e-4,0,0,5.76e-5,0.0017121,4.008e-4,0,4.312e-4,0,0.0081434,8.806e-4,0.0209901,3.44e-4,0,1.613e-4,0,0,0,2.89e-5,0,0,4.112e-4,7.000000000000001e-5,0.004621,0,0,0,0,0,0,0.00603519999999999,4.36e-5,0,0,0,0,5.66e-5,0.0016514,0,0,0,1.21e-5,1.165e-4,0,0,0,6.055e-4,0,0,2.26e-5,0,0,0,1.54e-5,0,0,1.91e-5,5.1e-6,5.08e-5,0,0,0,0,4.51e-5,0,0,0,0,1.69e-5,0,0,0,0,0
1,0.1100313,0.0062319,0,0.0069808,0.0472792,0.08025589999999999,0,0.3845573,0.018523,0.0053457,0.0118356,0.017342,0.0222122,0,0.0064883,0.1130984,0,3.397e-4,0.021162,0,8.042e-4,0,0,9.502e-4,0.0259487,0.0043517,0,0.0267634,0,0,0.0017414,0.005849,0.0135573,0.0116908,0,6.142000000000001e-4,0,0,0,0,0,1.515e-4,0.0355331,0.0020628,0,0,0,0,0,0,2.12e-4,0,0.0028543,0,9.73e-5,0,0,0,0,0,0,0,0,7.12e-5,6.932e-4,0.0016754,0.001662,0,0,3.596e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0115802,0.0134166,0.0169187,0.018239,0,0.6421375,0,2.59e-5,0.0677988,0.00261,0,0,0.0062261,0,0.07764940000000001,8.9e-6,0,0.0050492,0.0568716,0,0,0,0,0.0121093,0,0.00249339999999999,5.09e-5,0.0062421,0,0,4.409e-4,0.0221041,0.0055019,0,0.0046787,0.0128313,0,0,0.0025459,0,0,0,0,0,0,0,0,0.0021977,2.9e-6,0,3.6e-5,0,0.0030321,0,0,0,0,0,5.243e-4,0,0,0,0,2.5e-6,0,0,8.744e-4,0,0,1.026e-4,0,0,0,0,0,0.0033124,0,0,0.0017056,0,1.481e-4,0,0,0,0,0,0,1.36e-5,6.7e-6,0,0,0,0,7.63e-5,0,1.274e-4,0,0,0,0,0
1,0.0169586,4.55e-5,0.0010483,0.0035872,0,0.3235498,0,0.0034598,0.0385315,0.0042049,0.04631490000000001,0.1806828,7.961e-4,0.0027316,0.0098215,0.1080407,0.0062585,0.011315,0.0025135,0,0,0.0294266,0,0.0108121,0,0.0075435,1.739e-4,0.0138468,0,0,0.0134116,0.0102769,0.0062413,0.0998633,2.765e-4,0.0032403,0,1.109e-4,0.0011517,0.0014125,0,1.633e-4,0,0,0,0,0,0.0046,0,0,0.0036399,0,0.010294,1.975e-4,0.0046996,4.612e-4,0,0,0.0075191,0,0,0,0,0.0024738,3.714e-4,0,0.0041405,0,2.442e-4,0,0,5.88e-5,0,0,3.642e-4,0,0,0.0018694,0,0,4.06e-5,0,0,0,0,0,0,3.52e-5,0,0,1.31e-4,0,0,1.79e-5,3.28e-5,4.28e-5,0,0,0,0,0
1,0.0094774,0.0426013,1.807e-4,0.0024991,0.001016,0.19739399999999999,0,0.4413995,0.0209268,0.0018425,0.026012,0.0433521,0.0106341,0,0.0075007,0.0508951,0,0.0024376,0.0462695,0,0,1.15e-5,0,0.0015478,0,0.006201,0,0.0329689,1.728e-4,2.585e-4,3.421e-4,0.007568,0.0062253,0,8.2e-6,0,3.714e-4,4.452e-4,2.134e-4,0.0029996,0.0026393,3.849e-4,0,0,0,1.897e-4,0,0.0024687,3.805e-4,6.48e-5,0.0163544,0,2.4e-6,0.0020541,0,0.0022694,0,0.0059339,0,0,5.081e-4,0,0,1.186e-4,0,0,2.281e-4,5.31e-5,6.773e-4,0,0,0,0,1.25e-5,0.0014837,0,0,2.98e-5,0,0,2.485e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0283493,0.0453964,0,0.5660341,0,4.319e-4,3.331e-4,5.36e-4,0.0579995,6.610000000000001e-5,0.0621615,0.0192844,0.0307716,0,5.12e-5,0.021748,1.68e-5,0.0017361,0.0011239,0,8.230999999999999e-4,0.0174706,0.0114746,0,2.83e-5,0.0090861,3.47e-5,0.0123993,0.0069744,0,9.11e-5,0.0099375,0.0392361,6.78e-5,0.0158729,0.0056563,0,0,6.438e-4,4.386e-4,0,3.46e-5,0.0203282,0,0,1.367e-4,0,3.45e-5,0.0032457,0,4.321e-4,0,2.25e-4,1.32e-5,0,4e-6,0,0,0,0,6.498e-4,0,0,7.13e-5,0,0,2.396e-4,0.0043667,9.65e-5,1.091e-4,0,0,5.2e-5,0,4.841e-4,0,4.6e-6,8.609999999999999e-5,0,0,3.524999999999999e-4,9.13e-5,0,0,1.51e-5,2.639e-4,0,0,0,0,1.02e-5,0,0,0,0,2.63e-5,0,0,0,0,0
0,0.1112868,0,0,9.037e-4,0,0.0316225,0.001593,0.0119558,0.053348000000000013,0.0443449,0.05361100000000001,0.3808438,0.009825,0,0.0015326,0.1160331,0,0.0028401,0.0010031,0,0,5.25e-5,0,0,0.0050982,0.0288784,7.99e-5,0.05375460000000001,0,0,0,0.0166115,0.0319038,4.2e-6,0,0.002046,0,5.3e-6,2.306e-4,0.0041735,0,0.0031271,0.0181131,0,2.085e-4,0,0,1.397e-4,0,6.69e-5,1.89e-4,0.0028377,0,1.116e-4,8.599999999999999e-6,0.0039384,0,0,2.431e-4,0,0.003023,0,0,0,0,0,0,0,0,0,0.0010382,0,1.67e-5,4.945e-4,0.001781,0,0,3.724e-4,0,0,5.969999999999999e-5,0,0,0,0,0,1.015e-4,0,4.6e-6,0,0,0,0,0,4.96e-5,9.72e-5,0,0,0,0,0
0,0.0200897,0.0065768,0.0012888,0.049352,0,0.0085776,0.0317965,0.0051329,0.1284224,0.0026441,0.4540134,0.0689033,0.0935632,0,9.147e-4,0.0639705,0,0.0126677,0.0143999,0,0,3.59e-5,4.67e-5,0,0,0,0,0.0106592,8.09e-5,0,0,0.0077944,0.0068247,3.5e-6,0.0031681,7.15e-5,0,0,0.0013855,4.288e-4,0,1.123e-4,0,0,0,6.85e-5,0,5.17e-5,7.036000000000001e-4,0,0.0013364,3.172e-4,4.87e-5,7.69e-5,1.16e-5,1.061e-4,0,0,0,0,0.0012973,9.51e-5,0,9.69e-5,0.0014485,0,1.321e-4,0,2.42e-5,4.104e-4,0,0,2.79e-5,0,0,0,1.4e-6,1.044e-4,0,0,1.389e-4,7.49e-5,0,4.75e-5,3.94e-5,0,3.8e-5,2.322e-4,0,0,2.91e-5,0,0,0,2.96e-5,5.799999999999999e-5,0,0,0,0,0
1,0.1094959,0.0351361,0,0.0033152,3.362e-4,0.1230291,0,0.196965,0.0043187,0.0123347,0.08055,0.1130566,0.0179612,0.0122513,0.0133849,0.0923453,6.100000000000001e-5,5.158e-4,0.0124321,0,0,0.0219432,0.0328069,1.859e-4,0,0.0052022,8.709e-4,0.004909,0.0303905,5.3e-6,0,5.945e-4,0.0048918,0,0.0014909,0.0030436,0.0032263,0.0065546,0,0.0052733,6.42e-5,0,0,0.0074727,0.0012535,4.56e-5,0,3.215e-4,1.043e-4,0.0173676,0.0079413,4.2e-4,0,0,0.00634859999999999,0,0,0,7.29e-5,0,2.974e-4,0.0029966,0,3.11e-5,4.389e-4,2.687e-4,0,0,0,0,0.0044423,4.284e-4,0,0,2.214e-4,0,0,1.309e-4,0,0,0,0,0,2.42e-5,0,0,0,0,1.898e-4,0,0,0,0,0,6.71e-5,1.532e-4,0,0,0,0,0
0,0.04929140000000001,0,3.286e-4,0.0010434,0,0.3624239,0.0090843,8.599999999999999e-6,0.0192707,0.06013429999999999,0.08534069999999999,0.0788606,0.00530009999999999,0,0.0226478,0.0512643,0,0.0022074,0.008035,0,0,0,0,0,4.6e-6,0.0023449,0,0.1016763,0,0,0,0.0154152,0.0109827,0.0431522,1.629e-4,0.0036205,0.0069765,2.25e-5,8.595e-4,0.0013824,0,0.011998,0,0,0,0,0,0.0029996,1.584e-4,4.05e-5,0.0143105,0.0180442,0,0,0.0041144,0,0,1.296e-4,2.851e-4,0,7.333000000000001e-4,0,0,0,8.67e-4,3.61e-5,0,0,5.338e-4,0,0,0,1.46e-5,0,0.0010466,7.413e-4,1.07e-5,0,0.0020408,0,7.5e-6,0,0,2.28e-5,0,0,0,0,0,0,2.39e-5,0,0,0,0,0,0,0,0,0,0
0,0.0827322,0.0204816,0.0051359,0.0029616,0,0.1882518,0.0526992,5.290000000000001e-5,0.0198968,0.05010030000000001,0.0149126,0.1604116,0.0100917,0,0.0182542,0.0773168,0,0.0010609,0.0045895,0,0,0,0,0,0,0.0186295,0,0.1249999,0,6.9e-6,0,0.0192134,0.0297091,2.2e-6,0.0248364,0.0096757,0.0111685,3.115e-4,4.908e-4,8.82e-5,0,5.09e-4,0,0,0,0,0,0,0,1.396e-4,0.0151556,0.0239072,0,0,0.0016615,0,0,6.43e-5,0,0,0.0017411,1.057e-4,0,0,0.0019108,0,0,0,4.229e-4,0,0,0,0,2.394e-4,4.641e-4,0.0036317,0,0,0.0018963,0,0,0,0,6.890000000000001e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0050271,0.00983079999999999,0.0018475,1.786e-4,0,0.1608208,4e-6,2.47e-5,0.00927289999999999,0.074299,0.0606367,0.3470292,0.0026827,0,0.0150169,0.0629121,9.414e-4,0.0035884,0.048711,0.1266077,0,0,0,4.5e-6,0,0.0046831,0,0.0032452,1.5e-6,8.869999999999999e-5,5.7e-6,0.007026,0.016669,0,0.0118834,0.0034266,0,0,5.272e-4,9.2e-6,0,6.995e-4,0,0,0,0,2.319e-4,0.0057626,2.286e-4,6.69e-5,0.0010097,0,2.95e-5,2.261e-4,0.00896819999999999,0,0,0,0.003532,0,2.313e-4,0,0,1.058e-4,6.07e-4,0,4.95e-5,1.085e-4,0,4.7e-6,0,0,3.433e-4,2.057e-4,4.883e-4,0,4.629999999999999e-5,0,0,0,4.21e-5,0,0,0,0,0,0,0,0,0,1.06e-5,0,0,0,0,0,0,0,0,0,0
1,0.1090796,1.49e-5,8.59e-5,0.018832,0,0.2227419,8.400000000000001e-6,0,0.0356865,0.0621722,0.0543703,0.1717295,0.0017,0,0.0522735,0.098687,6.887e-4,0.0020854,0.0231753,0,2.88e-5,0,0,6.5e-5,0,0.0115343,0,0.0625229,0,0,1.361e-4,0.0129921,0.0056847,0,9.61e-4,0.0035611,0.004896,9.06e-5,0.0015471,7.200000000000001e-6,0,2.2e-5,0.0240039,0,0,0,0,2.8e-6,2.969e-4,0,0.0059134,4.243e-4,0,0,0.0046804,0,0,1.212e-4,1.6e-5,0,7.918000000000001e-4,0,0,8.964999999999999e-4,8.137e-4,0,1.26e-5,0,0.0020613,1.57e-5,8.93e-5,9.12e-5,0,4.143e-4,8.093e-4,0,0,0,0,0,5.09e-5,0,0,1.62e-5,0,0,0,0,0,0,3.04e-5,0,0,0,1.87e-5,0,0,0,0,0,0
1,0.0634189,3.294e-4,0.001415,0.0210796,0,0.0559294,0.06060889999999999,2.36e-5,0.0714949,0.097394,0.085293,0.0455645,1.73e-5,6.46e-5,0.05518239999999999,0.0076892,0.1294901,0.00398959999999999,0.0353295,0.0388947,0.0859123,0,0,0.0022776,0,0.008751,0,0.0098864,0,5.174e-4,0,0.0138493,0.014562,0,0.0359129,0.0106364,0.0093857,4.723e-4,0.0060438,1.001e-4,0,6.022e-4,0,0,0.0020787,0,0,6.74e-5,1.516e-4,3.87e-5,0.0088937,1.99e-5,0.0026656,0,2.02e-5,0,0,1.297e-4,0,0,7.766000000000001e-4,0,0,7.5e-6,0.004339,0,9.25e-5,8.750000000000001e-5,5.613e-4,1.841e-4,0,0,0.003016,0.0015041,4.3e-4,0,2.198e-4,0,0,0,2.803e-4,0,0,2.298e-4,0,0,0,0,0,0,7.07e-5,0,0,0,0,0,0,0,0,0,0
0,0.0020859,5.77e-5,2.24e-5,0,0,0.496106,0,2.44e-5,0.0103177,0.132146,0.0203079,0.0232494,0.0060553,1.951e-4,0.0108627,0.0019071,0,0.0339202,0.0308171,0,0,0,0.0426573,0.0018898,0,0.0046097,0,0.0479047,0,0,0,0.0019021,0.00456529999999999,0.0074229,0.010344,0.0012114,0.0216038,0.0015185,0.0010218,0,0,7.39e-5,0.02121,6.698e-4,0.023208,1.408e-4,0,0.0017952,3.819e-4,0,0.0022999,0.0317974,0,0,7.613e-4,0,0,2.98e-5,3e-6,0,0,0,0,0,0.0011113,0,8.8e-6,0,2.729e-4,1.03e-5,0,0,1.746e-4,0,0,2.243e-4,0,4.355e-4,4.364e-4,0,6.440000000000001e-5,0,0,0,0,0,0,0,0,0,0,0,3.8e-6,0,0,0,0,0,0,0,0
0,0.0270283,4.84e-5,2.9e-6,8.72e-5,2.847e-4,0.3430558,3.989999999999999e-5,0,0.0234867,0.0486989,0.06195229999999999,0.3193392,0.0032215,0.003775,0.0229115,0.0419668,0,0.0026231,0.00519819999999999,6.274000000000001e-4,0.0017276,0,1.29e-5,0,0,0.0020656,0.003613,0.0436398,0,0,0,0.0061021,0.0020625,1.04e-5,3.953e-4,0.0035745,0.0063331,1.922e-4,1.468e-4,3.682e-4,5.5309999999999e-4,2.3e-5,0,0.003234,0,0,2.349e-4,0.0017958,5.974e-4,3.39e-5,0.0076103,1.26e-5,0,9.61e-5,9.11e-4,0,0,6.97e-5,0.0010124,0,8.736e-4,8.2e-5,0,2.74e-5,5.667e-4,0.0034628,3.27e-5,0,4.484e-4,3.6e-5,7.08e-5,1.665e-4,0,4.069e-4,0.0015675,0,0,8.7e-6,0,0,2.89e-5,0,0,8.48e-5,0,0,0,3.5e-6,0,0,1.09e-5,0,0,6.92e-5,2.51e-5,0,0,0,0,0,0
1,0.0222359,0.00579139999999999,0,0,0,0.105392,3.86e-5,0.2869341,0.0325535,0.0991432,0.0392262,0.0679568,0.0074207,1.77e-5,0.0128306,0.0905736,0.0021826,0.0114973,0.0012186,0,2.59e-5,0,0,2.8e-5,5.199999999999999e-6,0.0091863,0,0.0427796,4.989999999999999e-5,0,3.28e-4,0.0018623,0.0160823,0.0154049,0.0014138,6.099e-4,0.0187942,0,3.4e-6,0.0027094,0,2.348e-4,0.0434063,0,0.0281363,0,0,0.0054264,0,3.32e-5,0.0027891,0.0193633,8.21e-5,0,9.971e-4,0,0,2.78e-5,0.0017566,0,0,0,0,2.695e-4,1.295e-4,0.0010871,1.547e-4,0,5.28e-5,3.432e-4,0,0,1.48e-5,0,5.32e-5,0,1.654e-4,7.375e-4,1.91e-5,0,1.199e-4,7.62e-5,0,1.43e-5,0,0,0,0,1e-5,0,5.59e-5,0,0,0,2.46e-5,0,0,0,0,0,0
0,0.1940149,6.351999999999999e-4,0.0050571,0.0069281,0,0.1743816,0.0318874,0.013745,0.0087909,0.0346377,0.0251165,0.1924132,0.0057999,2.7e-6,0.0129649,0.0204378,0,0.0020496,0.0209594,0,0.00825,0,0,0,0.001962,0.0049655,0,0.0058731,0,0,0,0.00388729999999999,0.0162881,0.0632178,0.0113817,0.0029221,0.0058728,0.0025468,3.9e-5,0.0071175,0,6.87e-5,0.0244513,0.0569299,5.3e-6,0,0,0,0,5.5e-5,0.0153176,5.94e-5,1.41e-5,0.0078918,3.78e-5,0,0.0017804,2.31e-5,0,0,2.97e-5,0,0,0,0.0058684,2.053e-4,0,0,0.0015682,0,8.7e-5,0,0,0,0.0013075,0,0,0,0,0,0,9.4e-6,0,2.37e-5,0,0,0,0,4.35e-5,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2529639,0.0013917,2.246e-4,5.15e-5,0,0.0649831,0.0144488,1.94e-5,0.0076348,0.08348000000000001,0.0055285,0.1548562,0.001208,0,0.135063,0.1205594,2.793e-4,0.0079677,0.0052148,0.014217,0.0057284,0,0,0,8.4e-5,8.110000000000001e-4,0,0.0181856,0,0.0445256,0,0.001108,0.0041896,0,7.652000000000001e-4,0.007338,0.0165412,2.498e-4,0.0011209,5.08e-5,4.042e-4,1.373e-4,0,3.584e-4,0,0,0,6.44e-4,0,4.01e-5,0.0079597,0,0,5.253e-4,0.0138283,0,0,3.9e-5,3.17e-5,0,5.155e-4,0,0,0,0.0018899,0,0,0,4.170999999999999e-4,0,1.009e-4,4.01e-5,0,7.729999999999999e-4,0.0010528,0,1.32e-5,2.24e-4,0,0,0,0,0,1.622e-4,0,0,0,0,0,0,0,0,0,0,2.97e-5,0,0,0,0,0,0
1,0.1595565,9.53e-5,0.00455289999999999,1.761e-4,0,0.3507368,5.03e-5,2.354e-4,0.0389553,0.0359274,1.06e-4,0.0011105,1.1e-4,0,1.485e-4,0.0457994,0,0.0084635,0.1769461,0,0,0,0.0727911,0,4.629999999999999e-5,0.0171899,2.38e-5,0.007733,0,0,0,0.0174457,0.0136058,4.04e-5,0.0024248,0.0083585,0,3.157e-4,7.08e-5,1.297e-4,0,0.0082868,0,0,0,0,0,8.409e-4,0.0015112,0,0.0093132,4.61e-5,0,0,0,0,0,8.120000000000001e-5,5.482999999999999e-4,0,0.0025727,0,0,0,0.0013406,9.335e-4,0,0,0.0016395,7.28e-5,0,0,0,3.7e-6,5.706e-4,0,4e-6,3.47e-5,0,0,6.35e-5,0,0,0,0,0,0,3.9e-6,0,0,0,0,1.8e-6,0,2.9e-5,0,0,0,0,0,0
0,0.0354454,6.732000000000001e-4,6.311e-4,0.0065166,0,0.3054875,0.0886176,9.75e-5,0.0209523,0.0903981,0.07063570000000001,0.0869632,0,0,0.0272436,0.0127467,0,0.0044409,0.0096888,0,0,0,0,0,1.302e-4,0.0026014,0,0.0471315,6.85e-5,0,2.225e-4,0.1013281,0.0030469,1.1e-6,9.826e-4,0.0030085,0.0090746,1.45e-5,7.58e-5,0,0,3.313e-4,0.0247547,0,0,0,0,4.750999999999999e-4,0,3.46e-5,0.0069932,0.015721,2.17e-5,0,0.009292,0,0,0.0013458,1.53e-4,0,0.0014328,0,0,0,0.0011018,0.0021179,4.08e-5,5.7e-6,4.807e-4,7.3e-5,0,3.63e-4,0,0,0.0038404,0.0014277,1.2e-6,2.3e-6,0.0013802,0,8.5e-6,0,0,1.784e-4,0,0,0,0,0,0,4.09e-5,0,0,0,0,0,0,0,0,0,0
1,0.0665081,0.0222696,1.159e-4,1.178e-4,0,0.26328819999999997,0.0074272,5.69e-5,0.0247403,0.0630856,0.0257473,0.101541,0.0108392,1.149e-4,0.0245569,0.1635447,1.44e-5,8.987000000000001e-4,0.0084441,0,0.041533,0,0.0310297,0,4.689999999999999e-5,4.299999999999999e-6,0,0.0279292,0,0,0,0.0058834,0.0213965,0,0.010675,0.0062859,0.00798969999999999,1.49e-5,4.77e-4,0,0,4.699e-4,0,0,0.0015106,0,0,0,7.1e-5,0,0.0022407,0.0460883,0,0,0.0028415,0,0,3.907e-4,0,0,6.912999999999999e-4,0,0,0,0.0053857,4.48e-5,0,0,3.936e-4,0,1.27e-4,0.00069360000000000005,0,7.409000000000001e-4,7.24e-4,2.35e-5,2.726e-4,0,1.035e-4,0,1.46e-5,4.7e-5,0,1.357e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0122782,0.0032923,0,2.641e-4,0,0.3655854,0.0012901,2.14e-5,0.0505303,0.0479043,0.0633164,0.2497467,0,0,0.0428181,0.037191,2.52e-5,0.0095924,0.0023725,0,0,0,0,0,0,0.0316615,0,0.0206287,0,0,0,0.0106333,0.0133171,0,0.0010517,0.004838,0.0135921,0.0035356,0.0010745,6.435000000000001e-4,0,3.136e-4,0,0,0,0,0,1.335e-4,1.999e-4,2.93e-5,0.0023999,0,0,0,0.0022023,0,0,2.4e-6,1.656e-4,0,3.006e-4,0,0,2.36e-5,6.048e-4,0,1.9e-5,0,6.861e-4,0,0,4.91e-5,6.720000000000001e-5,1.38e-4,4.431e-4,0.0014269,0,5.64e-5,0.003495,0,2.37e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.031577,8.011e-4,2.216e-4,9.364e-4,0,0.5497459,3.99e-4,6.12e-5,0.1046005,0.047579,0.00481169999999999,0.0172996,0.0103105,0,0.0519499,0.0019093,0,6.549e-4,0.0263426,0,0,0,4.644e-4,0,0,4.42e-5,0,4.929e-4,0.0095769,3.981e-4,0,0.0341323,9.591e-4,0.0105235,0.0010423,0.0042728,0.0095494,4.42e-5,2.492e-4,0.0016133,0,4.04e-5,0,0,0.0054373,0,0,3.1e-6,7.92e-5,0,0.0054406,0.0604617,2.66e-5,0,2.742e-4,0,0,1.17e-5,0,0,2.01e-5,4.57e-5,0,0,8.830999999999999e-4,0.0010208,4.18e-5,0,0.0029559,0,0,1e-5,0,5.7e-6,1.01e-4,5.73e-5,0,2.18e-5,7.56e-5,0,8.38e-5,0,0,4.2e-6,0,0,0,0,8e-6,0,2.45e-5,0,0,0,0,0,0,0,0,0,0
